setTag,title,authors,datePublished,language,journalName
COVID-19,Evolutionary perspectives on novel coronaviruses identified in pneumonia cases in China.,"Wei, Xiaoman. Li, Xiang. Cui, Jie",2020-02-01,English,National Science Review
COVID-19,新型冠状病毒肺炎防疫中高效消毒剂的职业暴露风险和防护对策.,李平. 黄亦成. 孙朝荣. 姚慧娟. 卜书红l,2020-02-01,Chinese,Pharmaceutial Care & Research
COVID-19,Travel health update.,"CHIODINI, JANE",2020-02-01,English,Practice Nurse
COVID-19,"'It's a virus, Jim, but not as we know it...'.","Payne, Rupert",2020-02-01,English,Prescriber
COVID-19,Outbreak of COVID-19 - an urgent need for good science to silence our fears?,"Hon Wai Lum, Lionel. Tambyah, Paul Anantharajah. Lum, Lionel Hw. Tambyah, Paul A. Lum, Lionel Hon Wai",2020-02-01,English,Singapore Medical Journal
COVID-19,公共衛生緊急事件與2019新型冠狀病毒 (COVID-19)之法政議題.,林展甲,2020-02-01,Chinese,Taiwan Journal of Publich Health / Taiwan Gong Gong Wei Sheng Za Zhi
COVID-19,Emerging Viruses without Borders: The Wuhan Coronavirus.,"Liu, Shan-Lu. Saif, Linda",2020-02-01,English,Viruses (1999-4915)
COVID-19,"Potential Maternal and Infant Outcomes from Coronavirus 2019-nCoV (SARS-CoV-2) Infecting Pregnant Women: Lessons from SARS, MERS, and Other Human Coronavirus Infections.","Schwartz, David A.. Graham, Ashley L.",2020-02-01,English,Viruses (1999-4915)
COVID-19,Systematic Comparison of Two Animal-to-Human Transmitted Human Coronaviruses: SARS-CoV-2 and SARS-CoV.,"Xu, Jiabao. Zhao, Shizhe. Teng, Tieshan. Abdalla, Abualgasim Elgaili. Zhu, Wan. Xie, Longxiang. Wang, Yunlong. Guo, Xiangqian",2020-02-01,English,Viruses (1999-4915)
COVID-19,Coronaviruses - new emerging pathogens.,"Kuljić-Kapulica, Nada",2020-02-01,English,Vojnosanitetski Pregled: Military Medical & Pharmaceutical Journal of Serbia
COVID-19,[Suggestions for prevention of 2019 novel coronavirus infection in otolaryngology head and neck surgery medical staff].,Xu K. Lai XQ. Liu Z,2020-02-02,Chinese,Zhonghua er bi yan hou tou jing wai ke za zhi = Chinese journal of otorhinolaryngology head and neck surgery
COVID-19,[First case of 2019 novel coronavirus infection in children in Shanghai].,Cai JH. Wang XS. Ge YL. Xia AM. Chang HL. Tian H. Zhu YX. Wang QR. Zeng JS,2020-02-02,Chinese,Zhonghua er ke za zhi = Chinese journal of pediatrics
COVID-19,[2019-nCoV: new challenges from coronavirus].,Tian HY,2020-02-03,Chinese,Zhonghua yu fang yi xue za zhi [Chinese journal of preventive medicine]
COVID-19,Emerging threats from zoonotic coronaviruses-from SARS and MERS to 2019-nCoV.,Lee PI. Hsueh PR,2020-02-04,English,"Journal of microbiology, immunology, and infection = Wei mian yu gan ran za zhi"
COVID-19,[Diagnosis and clinical management of 2019 novel coronavirus infection: an operational recommendation of Peking Union Medical College Hospital (V2.0)].,,2020-02-04,Chinese,Zhonghua nei ke za zhi
COVID-19,"Reporting, Epidemic Growth, and Reproduction Numbers for the 2019 Novel Coronavirus (2019-nCoV) Epidemic.",Tuite AR. Fisman DN,2020-02-05,English,Annals of internal medicine
COVID-19,A novel coronavirus (2019-nCoV) causing pneumonia-associated respiratory syndrome.,Jiang S. Xia S. Ying T. Lu L,2020-02-05,English,Cellular & molecular immunology
COVID-19,Diagnosis and treatment recommendations for pediatric respiratory infection caused by the 2019 novel coronavirus.,Chen ZM. Fu JF. Shu Q. Chen YH. Hua CZ. Li FB. Lin R. Tang LF. Wang TL. Wang W. Wang YS. Xu WZ. Yang ZH. Ye S. Yuan TM. Zhang CM. Zhang YY,2020-02-05,English,World journal of pediatrics : WJP
COVID-19,RNA based mNGS approach identifies a novel human coronavirus from two individual pneumonia cases in 2019 Wuhan outbreak.,Chen L. Liu W. Zhang Q. Xu K. Ye G. Wu W. Sun Z. Liu F. Wu K. Zhong B. Mei Y. Zhang W. Chen Y. Li Y. Shi M. Lan K. Liu Y,2020-02-05,English,Emerging microbes & infections
COVID-19,[Efficient management of novel coronavirus pneumonia by efficient prevention and control in scientific manner].,Gao ZC,2020-02-05,Chinese,Zhonghua jie he he hu xi za zhi = Zhonghua jiehe he huxi zazhi = Chinese journal of tuberculosis and respiratory diseases
COVID-19,[Potential antiviral therapeutics for 2019 Novel Coronavirus].,Li H. Wang YM. Xu JY. Cao B,2020-02-05,Chinese,Zhonghua jie he he hu xi za zhi = Zhonghua jiehe he huxi zazhi = Chinese journal of tuberculosis and respiratory diseases
COVID-19,[Pulmonary rehabilitation guidelines in the principle of 4S for patients infected with 2019 novel coronavirus (2019-nCoV)].,Yang F. Liu N. Wu JY. Hu LL. Su GS. Zheng NS,2020-02-05,Chinese,Zhonghua jie he he hu xi za zhi = Zhonghua jiehe he huxi zazhi = Chinese journal of tuberculosis and respiratory diseases
COVID-19,[Prevention and control program on 2019 novel coronavirus infection in Children's digestive endoscopy center].,,2020-02-05,Chinese,Zhonghua er ke za zhi = Chinese journal of pediatrics
COVID-19,A rapid advice guideline for the diagnosis and treatment of 2019 novel coronavirus (2019-nCoV) infected pneumonia (standard version).,Jin YH. Cai L. Cheng ZS. Cheng H. Deng T. Fan YP. Fang C. Huang D. Huang LQ. Huang Q. Han Y. Hu B. Hu F. Li BH. Li YR. Liang K. Lin LK. Luo LS. Ma J. Ma LL. Peng ZY. Pan YB. Pan ZY. Ren XQ. Sun HM. Wang Y. Wang YY. Weng H. Wei CJ. Wu DF. Xia J. Xiong Y. Xu HB. Yao XM. Yuan YF. Ye TS. Zhang XC. Zhang YW. Zhang YG. Zhang HM. Zhao Y. Zhao MJ. Zi H. Zeng XT. Wang YY. Wang XH,2020-02-06,English,Military Medical Research
COVID-19,"2019-nCoV acute respiratory disease, Australia: Epidemiology Report 1 (Reporting week 26 January - 1 February 2020).",,2020-02-06,English,Communicable diseases intelligence (2018)
COVID-19,Clinical characteristics of novel coronavirus cases in tertiary hospitals in Hubei Province.,Liu K. Fang YY. Deng Y. Liu W. Wang MF. Ma JP. Xiao W. Wang YN. Zhong MH. Li CH. Li GC. Liu HG,2020-02-07,English,Chinese medical journal
COVID-19,"Clinical Characteristics of 138 Hospitalized Patients With 2019 Novel Coronavirus-Infected Pneumonia in Wuhan, China.",Wang D. Hu B. Hu C. Zhu F. Liu X. Zhang J. Wang B. Xiang H. Cheng Z. Xiong Y. Zhao Y. Li Y. Wang X. Peng Z,2020-02-07,English,JAMA
COVID-19,"Diagnosis, treatment, and prevention of 2019 novel coronavirus infection in children: experts' consensus statement.",Shen K. Yang Y. Wang T. Zhao D. Jiang Y. Jin R. Zheng Y. Xu B. Xie Z. Lin L. Shang Y. Lu X. Shu S. Bai Y. Deng J. Lu M. Ye L. Wang X. Wang Y. Gao L,2020-02-07,English,World journal of pediatrics : WJP
COVID-19,"Initial Public Health Response and Interim Clinical Guidance for the 2019 Novel Coronavirus Outbreak - United States, December 31, 2019-February 4, 2020.",Patel A. Jernigan DB,2020-02-07,English,MMWR. Morbidity and mortality weekly report
COVID-19,"[Interpretation of ""Guidelines for the Diagnosis and Treatment of Novel Coronavirus (2019-nCoV) Infection by the National Health Commission (Trial Version 5)""].",Lin L. Li TS,2020-02-07,Chinese,Zhonghua yi xue za zhi
COVID-19,"In Beijing, coronavirus 2019-nCoV has created a siege mentality.",Mowbray H,2020-02-07,English,BMJ (Clinical research ed.)
COVID-19,China virus response criticized as slow.,,2020-02-07,English,Science
COVID-19,[Expert consensus for bronchoscopy during the epidemic of 2019 Novel Coronavirus infection (Trial version)].,,2020-02-08,Chinese,Zhonghua jie he he hu xi za zhi = Zhonghua jiehe he huxi zazhi = Chinese journal of tuberculosis and respiratory diseases
COVID-19,[Expert consensus on the use of corticosteroid in patients with 2019-nCoV pneumonia].,Zhao JP. Hu Y. Du RH. Chen ZS. Jin Y. Zhou M. Zhang J. Qu JM. Cao B,2020-02-08,Chinese,Zhonghua jie he he hu xi za zhi = Zhonghua jiehe he huxi zazhi = Chinese journal of tuberculosis and respiratory diseases
COVID-19,What to do next to control the 2019-nCoV epidemic?,Wang FS. Zhang C,2020-02-08,English,"Lancet (London, England)"
COVID-19,"Offline: 2019-nCoV-""A desperate plea"".",Horton R,2020-02-08,English,"Lancet (London, England)"
COVID-19,"Potential Maternal and Infant Outcomes from (Wuhan) Coronavirus 2019-nCoV Infecting Pregnant Women: Lessons from SARS, MERS, and Other Human Coronavirus Infections.",Schwartz DA. Graham AL,2020-02-10,English,Viruses
COVID-19,"The First Case of 2019 Novel Coronavirus Pneumonia Imported into Korea from Wuhan, China: Implication for Infection Prevention and Control Measures.",Kim JY. Choe PG. Oh Y. Oh KJ. Kim J. Park SJ. Park JH. Na HK. Oh MD,2020-02-10,English,Journal of Korean medical science
COVID-19,Overview of The 2019 Novel Coronavirus (2019-nCoV): The Pathogen of Severe Specific Contagious Pneumonia (SSCP).,Wu YC. Chen CS. Chan YJ,2020-02-11,English,Journal of the Chinese Medical Association : JCMA
COVID-19,An updated estimation of the risk of transmission of the novel coronavirus (2019-nCov).,Tang B. Bragazzi NL. Li Q. Tang S. Xiao Y. Wu J,2020-02-11,English,Infectious Disease Modelling
COVID-19,2019-nCoV: Polite with children!,Caselli D. Aricò M,2020-02-11,English,Pediatric reports
COVID-19,[First case of severe childhood novel coronavirus pneumonia in China].,Chen F. Liu ZS. Zhang FR. Xiong RH. Chen Y. Cheng XF. Wang WY. Ren J,2020-02-11,Chinese,Zhonghua er ke za zhi = Chinese journal of pediatrics
COVID-19,[2019-novel coronavirus infection in a three-month-old baby].,Zhang YH. Lin DJ. Xiao MF. Wang JC. Wei Y. Lei ZX. Zeng ZQ. Li L. Li HA. Xiang W,2020-02-11,Chinese,Zhonghua er ke za zhi = Chinese journal of pediatrics
COVID-19,Practical recommendations for critical care and anesthesiology teams caring for novel coronavirus (2019-nCoV) patients.,Wax RS. Christian MD,2020-02-12,English,Canadian journal of anaesthesia = Journal canadien d'anesthesie
COVID-19,Consistent detection of 2019 novel coronavirus in saliva.,To KK. Tsang OT. Chik-Yan Yip C. Chan KH. Wu TC. Chan JMC. Leung WS. Chik TS. Choi CY. Kandamby DH. Lung DC. Tam AR. Poon RW. Fung AY. Hung IF. Cheng VC. Chan JF. Yuen KY,2020-02-12,English,Clinical infectious diseases : an official publication of the Infectious Diseases Society of America
COVID-19,Chest CT for Typical 2019-nCoV Pneumonia: Relationship to Negative RT-PCR Testing.,Xie X. Zhong Z. Zhao W. Zheng C. Wang F. Liu J,2020-02-12,English,Radiology
COVID-19,A qualitative study of zoonotic risk factors among rural communities in southern China.,Li HY. Zhu GJ. Zhang YZ. Zhang LB. Hagan EA. Martinez S. Chmura AA. Francisco L. Tai H. Miller M. Daszak P,2020-02-12,English,International health
COVID-19,[Respiratory support for severe 2019-nCoV pneumonia suffering from acute respiratory failure: time and strategy].,Yuan X. Mu JS. Mo GX. Hu XS. Yan P. Xie LX,2020-02-12,Chinese,Zhonghua jie he he hu xi za zhi = Zhonghua jiehe he huxi zazhi = Chinese journal of tuberculosis and respiratory diseases
COVID-19,"COVID-19, Australia: Epidemiology Report 2 (Reporting week ending 19:00 AEDT 8 February 2020).",,2020-02-12,English,Communicable diseases intelligence (2018)
COVID-19,"Initial CT findings and temporal changes in patients with the novel coronavirus pneumonia (2019-nCoV): a study of 63 patients in Wuhan, China.",Pan Y. Guan H. Zhou S. Wang Y. Li Q. Zhu T. Hu Q. Xia L,2020-02-13,English,European radiology
COVID-19,Time Course of Lung Changes On Chest CT During Recovery From 2019 Novel Coronavirus (COVID-19) Pneumonia.,Pan F. Ye T. Sun P. Gui S. Liang B. Li L. Zheng D. Wang J. Hesketh RL. Yang L. Zheng C,2020-02-13,English,Radiology
COVID-19,"Infections without borders: a new coronavirus in Wuhan, China.","Wood, Cate",2020-02-13,English,British Journal of Nursing
COVID-19,The First Disease X is Caused by a Highly Transmissible Acute Respiratory Syndrome Coronavirus.,Jiang S. Shi ZL,2020-02-14,English,Virologica Sinica
COVID-19,"Real-time forecasts of the COVID-19 epidemic in China from February 5th to February 24th, 2020.",Roosa K. Lee Y. Luo R. Kirpich A. Rothenberg R. Hyman JM. Yan P. Chowell G,2020-02-14,English,Infectious Disease Modelling
COVID-19,HIV-1 did not contribute to the 2019-nCoV genome.,Xiao C. Li X. Liu S. Sang Y. Gao SJ. Gao F,2020-02-14,English,Emerging microbes & infections
COVID-19,[An update on the epidemiological characteristics of novel coronavirus pneumonia（COVID-19）].,,2020-02-14,Chinese,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi
COVID-19,[Pharmacotherapeutics for the New Coronavirus Pneumonia].,Du B. Qiu HB. Zhan X. Wang YS. Kang HYJ. Li XY. Wang F. Sun B. Tong ZH,2020-02-14,Chinese,Zhonghua jie he he hu xi za zhi = Zhonghua jiehe he huxi zazhi = Chinese journal of tuberculosis and respiratory diseases
COVID-19,[Recommendations for general surgery clinical practice in novel coronavirus pneumonia situation].,Tao KX. Zhang BX. Zhang P. Zhu P. Wang GB. Chen XP,2020-02-14,Chinese,Zhonghua wai ke za zhi [Chinese journal of surgery]
COVID-19,"Persons Evaluated for 2019 Novel Coronavirus - United States, January 2020.",Bajema KL. Oster AM. McGovern OL. Lindstrom S. Stenger MR. Anderson TC. Isenhour C. Clarke KR. Evans ME. Chu VT. Biggs HM. Kirking HL. Gerber SI. Hall AJ. Fry AM. Oliver SE,2020-02-14,English,MMWR. Morbidity and mortality weekly report
COVID-19,"Erratum: Vol. 69, No. 5.",,2020-02-14,English,MMWR. Morbidity and mortality weekly report
COVID-19,Deaths from novel virus surpass SARS toll.,,2020-02-14,English,Science
COVID-19,Labs scramble to produce new coronavirus diagnostics.,"Cohen, Jon. Kupferschmidt, Kai",2020-02-14,English,Science
COVID-19,Clinical evidence does not support corticosteroid treatment for 2019-nCoV lung injury.,Russell CD. Millar JE. Baillie JK,2020-02-15,English,"Lancet (London, England)"
COVID-19,"Clinical features of patients infected with 2019 novel coronavirus in Wuhan, China.",Huang C. Wang Y. Li X. Ren L. Zhao J. Hu Y. Zhang L. Fan G. Xu J. Gu X. Cheng Z. Yu T. Xia J. Wei Y. Wu W. Xie X. Yin W. Li H. Liu M. Xiao Y. Gao H. Guo L. Xie J. Wang G. Jiang R. Gao Z. Jin Q. Wang J. Cao B,2020-02-15,English,"Lancet (London, England)"
COVID-19,"Epidemiological and clinical characteristics of 99 cases of 2019 novel coronavirus pneumonia in Wuhan, China: a descriptive study.",Chen N. Zhou M. Dong X. Qu J. Gong F. Han Y. Qiu Y. Wang J. Liu Y. Wei Y. Xia J. Yu T. Zhang X. Zhang L,2020-02-15,English,"Lancet (London, England)"
COVID-19,Novel Wuhan (2019-nCoV) Coronavirus.,"Carlos, W. Graham. Cruz, Charles S. Dela. Bin Cao. Pasnick, Susan. Jamil, Shazia",2020-02-15,English,American Journal of Respiratory & Critical Care Medicine
COVID-19,妊娠合并新型冠状病毒感染管理方案的 构建.,刘晓. 朱郭婷. 胡保红. 柳红利. 谌利琴. 于文蓁. 沈玫玉,2020-02-15,Chinese,Chinese Nursing Research
COVID-19,Activation of C-Type Lectin Receptor and (RIG)-I-Like Receptors Contributes to Proinflammatory Response in Middle East Respiratory Syndrome Coronavirus-Infected Macrophages.,"Zhao, Xiaoyu. Chu, Hin. Wong, Bosco Ho-Yin. Chiu, Man Chun. Wang, Dong. Li, Cun. Liu, Xiaojuan. Yang, Dong. Poon, Vincent Kwok-Man. Cai, Jianpiao. Chan, Jasper Fuk-Woo. To, Kelvin Kai-Wang. Zhou, Jie. Yuen, Kwok-Yung",2020-02-15,English,Journal of Infectious Diseases
COVID-19,Data sharing and outbreaks: best practice exemplified.,"Heymann, David L",2020-02-15,English,Lancet
COVID-19,A novel coronavirus outbreak of global health concern.,"Wang, Chen. Horby, Peter W. Hayden, Frederick G. Gao, George F",2020-02-15,English,Lancet
COVID-19,Africa prepares for coronavirus.,"Makoni, Munyaradzi",2020-02-15,English,Lancet
COVID-19,A familial cluster of pneumonia associated with the 2019 novel coronavirus indicating person-to-person transmission: a study of a family cluster.,"Chan, Jasper Fuk-Woo. Yuan, Shuofeng. Kok, Kin-Hang. To, Kelvin Kai-Wang. Chu, Hin. Yang, Jin. Xing, Fanfan. Liu, Jieling. Yip, Cyril Chik-Yan. Poon, Rosana Wing-Shan. Tsoi, Hoi-Wah. Lo, Simon Kam-Fai. Chan, Kwok-Hung. Poon, Vincent Kwok-Man. Chan, Wan-Mui. Ip, Jonathan Daniel. Cai, Jian-Piao. Cheng, Vincent Chi-Chung. Chen, Honglin. Hui, Christopher Kim-Ming",2020-02-15,English,Lancet
COVID-19,Baricitinib as potential treatment for 2019-nCoV acute respiratory disease.,"Richardson, Peter. Griffin, Ivan. Tucker, Catherine. Smith, Dan. Oechsle, Olly. Phelan, Anne. Stebbing, Justin",2020-02-15,English,Lancet
COVID-19,"[Cluster investigation Technical Guidelines for the 2019 Novel Coronavirus Pneumonia (COVID-19), China (1st Trial Version)].",,2020-02-16,Chinese,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi
